Close,High,Low,Open,Volume
CELH,CELH,CELH,CELH,CELH
75.0,79.5199966430664,73.6500015258789,79.16000366210938,4812400
71.41999816894531,74.80999755859375,70.88999938964844,74.5,4920400
74.37000274658203,75.08999633789062,70.97000122070312,71.1500015258789,4550100
74.06999969482422,75.69000244140625,72.08999633789062,74.55000305175781,3890400
73.19999694824219,75.11000061035156,72.36000061035156,74.12000274658203,2259600
66.16999816894531,71.0,65.75,70.61000061035156,9842200
65.81999969482422,67.18000030517578,63.060001373291016,66.31999969482422,8925100
61.689998626708984,67.76000213623047,61.209999084472656,66.48999786376953,9671400
62.04999923706055,62.439998626708984,59.38999938964844,60.70000076293945,9108700
59.959999084472656,62.25,59.720001220703125,61.65999984741211,5231800
58.41999816894531,60.119998931884766,56.70000076293945,58.58000183105469,6279900
63.279998779296875,63.529998779296875,59.0,59.02000045776367,7947600
61.900001525878906,64.19000244140625,60.93000030517578,63.310001373291016,6739500
62.47999954223633,62.68000030517578,60.90999984741211,62.060001373291016,5118400
59.77000045776367,62.29999923706055,59.5,60.70000076293945,5229800
55.86000061035156,58.849998474121094,54.86000061035156,58.849998474121094,9669400
56.560001373291016,56.84000015258789,52.2599983215332,55.060001373291016,6714800
57.540000915527344,57.79999923706055,55.529998779296875,56.34000015258789,4660700
57.09000015258789,58.11000061035156,56.40999984741211,57.70000076293945,6102000
57.84000015258789,61.25,56.970001220703125,57.68000030517578,5437900
57.2400016784668,58.93000030517578,56.04999923706055,58.560001373291016,3179000
57.52000045776367,58.31999969482422,56.959999084472656,57.41999816894531,1917500
57.220001220703125,58.15999984741211,56.779998779296875,57.790000915527344,2307900
56.060001373291016,56.97999954223633,54.68000030517578,54.939998626708984,4040400
55.54999923706055,56.04999923706055,52.150001525878906,55.86000061035156,9707500
56.90999984741211,57.75,55.5,55.630001068115234,5264000
58.52000045776367,59.5,56.5099983215332,57.310001373291016,4817200
58.900001525878906,60.70000076293945,57.790000915527344,58.52000045776367,4165300
52.630001068115234,57.47999954223633,51.31999969482422,57.36000061035156,13572600
52.790000915527344,53.40999984741211,51.70000076293945,52.66999816894531,4688100
50.75,52.38999938964844,50.41999816894531,52.22999954223633,5484800
50.97999954223633,52.099998474121094,50.36000061035156,50.90999984741211,3484100
49.58000183105469,51.150001525878906,48.599998474121094,51.119998931884766,6997600
48.13999938964844,48.630001068115234,46.599998474121094,47.79999923706055,10340600
47.470001220703125,48.75,47.209999084472656,48.61000061035156,6036700
45.63999938964844,47.849998474121094,45.61000061035156,47.09000015258789,5927100
46.400001525878906,47.689998626708984,44.70000076293945,45.63999938964844,5037600
48.02000045776367,48.2599983215332,46.59000015258789,46.900001525878906,5329800
46.880001068115234,48.63999938964844,45.84000015258789,48.470001220703125,4954800
46.310001373291016,47.279998779296875,45.61000061035156,47.279998779296875,3826500
46.83000183105469,47.880001068115234,46.58000183105469,47.33000183105469,3346500
44.79999923706055,47.25,44.040000915527344,46.27000045776367,5197800
42.709999084472656,43.900001525878906,41.959999084472656,43.790000915527344,6169100
41.349998474121094,42.33000183105469,39.0099983215332,39.560001373291016,8167200
40.380001068115234,44.279998779296875,40.209999084472656,43.599998474121094,12365100
39.400001525878906,43.06999969482422,39.34000015258789,40.209999084472656,8415400
39.59000015258789,40.380001068115234,36.16999816894531,37.150001525878906,11770000
38.08000183105469,40.02000045776367,37.849998474121094,39.59000015258789,6375300
38.029998779296875,38.81999969482422,37.529998779296875,38.099998474121094,5753500
39.47999954223633,39.880001068115234,37.90999984741211,38.279998779296875,6454000
39.22999954223633,40.29999923706055,38.34000015258789,39.47999954223633,4632900
41.59000015258789,42.52000045776367,40.20000076293945,40.33000183105469,6517600
40.16999816894531,41.630001068115234,39.869998931884766,41.0,3957800
41.560001373291016,41.83000183105469,40.209999084472656,40.27000045776367,5743000
40.349998474121094,41.56999969482422,38.97999954223633,41.20000076293945,5266000
41.279998779296875,41.38999938964844,40.459999084472656,40.900001525878906,2802200
39.33000183105469,41.5,39.27000045776367,41.5,2606200
39.540000915527344,40.709999084472656,39.189998626708984,39.91999816894531,4345700
40.130001068115234,41.16999816894531,39.70000076293945,39.709999084472656,3293600
39.79999923706055,40.5,39.65999984741211,39.849998474121094,2603500
38.09000015258789,39.7400016784668,37.849998474121094,39.630001068115234,3754100
37.630001068115234,38.68000030517578,37.58000183105469,38.58000183105469,3278700
38.029998779296875,38.70000076293945,37.33000183105469,38.2400016784668,3353400
36.63999938964844,37.720001220703125,36.29999923706055,37.5099983215332,3971300
32.38999938964844,37.599998474121094,32.16999816894531,36.5,18608500
32.029998779296875,32.95000076293945,31.65999984741211,32.38999938964844,8599800
31.959999084472656,33.459999084472656,31.549999237060547,32.119998931884766,9520000
33.38999938964844,34.099998474121094,31.709999084472656,31.739999771118164,7182000
32.5,33.9900016784668,32.209999084472656,33.70000076293945,4189200
33.08000183105469,33.279998779296875,32.040000915527344,32.540000915527344,4049600
32.939998626708984,33.400001525878906,32.290000915527344,33.349998474121094,3587900
33.689998626708984,35.36000061035156,33.099998474121094,33.189998626708984,6644900
33.18000030517578,33.95000076293945,32.90999984741211,33.310001373291016,3673100
34.79999923706055,35.709999084472656,33.04999923706055,33.119998931884766,7136400
34.279998779296875,35.470001220703125,33.90999984741211,34.72999954223633,3391700
34.06999969482422,35.9900016784668,33.560001373291016,35.70000076293945,4772700
33.16999816894531,34.16999816894531,32.91999816894531,34.0099983215332,7274900
32.79999923706055,33.880001068115234,32.52000045776367,33.2400016784668,7285500
31.6299991607666,33.22999954223633,31.299999237060547,33.099998474121094,7717200
