Close,High,Low,Open,Volume
UPST,UPST,UPST,UPST,UPST
24.1200008392334,25.5,23.707000732421875,25.479999542236328,3884000
24.510000228881836,25.40999984741211,24.299999237060547,24.459999084472656,4209700
26.43000030517578,26.77899932861328,24.420000076293945,24.725000381469727,6303000
26.8700008392334,26.8799991607666,25.725000381469727,26.035999298095703,4295200
24.59000015258789,25.690000534057617,24.239999771118164,25.260000228881836,7148000
23.81999969482422,24.450000762939453,23.760000228881836,24.007999420166016,3485600
24.31999969482422,24.34000015258789,23.30500030517578,23.729999542236328,3114400
24.979999542236328,27.2189998626709,24.65999984741211,25.920000076293945,11141200
23.06999969482422,25.239999771118164,22.899999618530273,25.15999984741211,8039800
22.389999389648438,23.049999237060547,22.260000228881836,23.049999237060547,4503300
22.389999389648438,22.790000915527344,21.770000457763672,22.260000228881836,4318600
22.219999313354492,22.790000915527344,22.030000686645508,22.229999542236328,3039400
21.8799991607666,22.600000381469727,21.844999313354492,22.25,4180900
21.639999389648438,21.81999969482422,21.260000228881836,21.670000076293945,4461200
23.219999313354492,23.610000610351562,21.68000030517578,21.68000030517578,4902300
22.559999465942383,23.149999618530273,22.260000228881836,23.0,3216100
23.0,23.31999969482422,22.219999313354492,22.469999313354492,3214500
23.610000610351562,23.610000610351562,22.6299991607666,22.93000030517578,2833700
23.59000015258789,24.06999969482422,23.15999984741211,23.83799934387207,4183100
22.899999618530273,23.670000076293945,22.8700008392334,23.6299991607666,2982800
22.969999313354492,23.209999084472656,22.309999465942383,22.8700008392334,2932700
23.06999969482422,23.479999542236328,22.899999618530273,23.200000762939453,1642400
23.200000762939453,23.459999084472656,22.6299991607666,23.0,2638000
23.219999313354492,24.149999618530273,23.18000030517578,23.40999984741211,2838500
24.239999771118164,24.389999389648438,22.850000381469727,23.239999771118164,3480800
24.81999969482422,24.844999313354492,23.84000015258789,24.639999389648438,3635200
26.920000076293945,26.989999771118164,25.530000686645508,26.100000381469727,8725200
27.110000610351562,27.549999237060547,26.301000595092773,26.889999389648438,6053500
29.959999084472656,31.25,27.475000381469727,27.76799964904785,15678200
31.959999084472656,32.36000061035156,29.31999969482422,30.219999313354492,9564500
30.90999984741211,32.779998779296875,30.209999084472656,30.829999923706055,7486000
28.40999984741211,31.510000228881836,28.209999084472656,30.825000762939453,8455300
27.790000915527344,29.010000228881836,27.6299991607666,28.079999923706055,4627200
27.649999618530273,28.899999618530273,27.020000457763672,28.149999618530273,4255600
27.6299991607666,28.329999923706055,27.25,27.5,2726000
25.020000457763672,27.780000686645508,24.815000534057617,27.149999618530273,5783700
25.760000228881836,26.316999435424805,24.719999313354492,25.15999984741211,4412500
26.110000610351562,27.094999313354492,25.97100067138672,26.985000610351562,3934200
26.049999237060547,27.729999542236328,25.739999771118164,26.309999465942383,4393600
26.030000686645508,26.979999542236328,24.8700008392334,26.31999969482422,4136500
27.93000030517578,29.399999618530273,27.139999389648438,27.59000015258789,10318700
25.399999618530273,28.16900062561035,25.020000457763672,28.0,7176100
23.760000228881836,24.559999465942383,23.549999237060547,24.20199966430664,5209000
23.815000534057617,24.510000228881836,20.600000381469727,20.979999542236328,8130900
23.8700008392334,24.56999969482422,23.200000762939453,23.969999313354492,8194700
33.29999923706055,36.400001525878906,28.84000015258789,30.0,46522500
34.209999084472656,35.290000915527344,32.279998779296875,33.560001373291016,12796600
36.25,38.5,32.81999969482422,34.61000061035156,17062500
34.18000030517578,36.099998474121094,33.7599983215332,35.38999938964844,8275200
37.83000183105469,38.08000183105469,34.75,35.224998474121094,9445000
36.08000183105469,38.91999816894531,36.040000915527344,38.59000015258789,7122700
36.59000015258789,38.25,36.119998931884766,36.88999938964844,7388800
36.810001373291016,38.5099983215332,35.5099983215332,36.41999816894531,7619000
40.470001220703125,40.66999816894531,36.77000045776367,37.0,9250700
38.380001068115234,40.869998931884766,37.90999984741211,40.150001525878906,6722600
40.63999938964844,40.86000061035156,38.060001373291016,38.93000030517578,6815000
39.709999084472656,41.099998474121094,39.150001525878906,40.650001525878906,6088500
42.0,42.349998474121094,39.79999923706055,40.02000045776367,8195100
43.150001525878906,44.150001525878906,41.11000061035156,42.439998626708984,6659600
44.11000061035156,44.31999969482422,41.599998474121094,42.56999969482422,6034100
42.08000183105469,44.5,41.053001403808594,43.79999923706055,6221400
42.79999923706055,45.709999084472656,42.72100067138672,43.72999954223633,7338200
42.5,44.029998779296875,41.4640007019043,42.900001525878906,5167900
38.2599983215332,41.77000045776367,38.150001525878906,41.77000045776367,5917800
36.33000183105469,38.88999938964844,36.0,37.56999969482422,6294800
35.720001220703125,37.790000915527344,35.481998443603516,36.439998626708984,4876400
34.400001525878906,36.845001220703125,33.77000045776367,36.290000915527344,6141700
35.189998626708984,36.09000015258789,34.54999923706055,34.86800003051758,4102100
33.65999984741211,35.2599983215332,31.920000076293945,35.04999923706055,6608400
35.13999938964844,35.29999923706055,32.810001373291016,33.5,4728800
36.09000015258789,37.22999954223633,34.75,35.13999938964844,5016100
38.029998779296875,38.119998931884766,36.29999923706055,36.470001220703125,5833200
35.119998931884766,36.779998779296875,32.7400016784668,34.41999816894531,17769800
37.689998626708984,38.36800003051758,34.599998474121094,35.2400016784668,14279500
38.310001373291016,40.380001068115234,36.89500045776367,37.380001068115234,11575700
40.0,41.4900016784668,38.369998931884766,40.34000015258789,10618400
39.7400016784668,40.79999923706055,39.02799987792969,39.9900016784668,7024100
38.529998779296875,40.34000015258789,38.11000061035156,40.0,5796000
37.63999938964844,38.63999938964844,36.13999938964844,38.439998626708984,6558400
