Close,High,Low,Open,Volume
ALT,ALT,ALT,ALT,ALT
7.489999771118164,7.909999847412109,7.360000133514404,7.639999866485596,2673800
7.380000114440918,7.940000057220459,7.300000190734863,7.480000019073486,1776600
7.300000190734863,7.579999923706055,6.989999771118164,7.409999847412109,1802800
6.730000019073486,7.329999923706055,6.71999979019165,7.28000020980835,2786700
6.454999923706055,6.650000095367432,6.050000190734863,6.644999980926514,4100000
6.260000228881836,6.519999980926514,6.210000038146973,6.480000019073486,2553600
6.480000019073486,6.610000133514404,6.03000020980835,6.179999828338623,2146100
6.380000114440918,6.730000019073486,6.300000190734863,6.699999809265137,2619200
6.610000133514404,6.679999828338623,6.269999980926514,6.389999866485596,1882000
6.110000133514404,6.539999961853027,6.090000152587891,6.489999771118164,2256900
5.920000076293945,6.105000019073486,5.824999809265137,6.105000019073486,3351000
5.909999847412109,5.929999828338623,5.639999866485596,5.929999828338623,3495400
5.940000057220459,6.079999923706055,5.78000020980835,5.900000095367432,2431800
6.409999847412109,6.755000114440918,5.989999771118164,6.0,11137600
7.139999866485596,8.489999771118164,7.079999923706055,7.46999979019165,22610200
7.409999847412109,7.53000020980835,6.610000133514404,7.110000133514404,7570600
6.255000114440918,7.340000152587891,6.21999979019165,7.25,7062900
6.385000228881836,6.900000095367432,6.059999942779541,6.329999923706055,7443500
6.650000095367432,6.670000076293945,6.300000190734863,6.389999866485596,6680400
7.199999809265137,7.309999942779541,6.659999847412109,6.670000076293945,4143600
6.739999771118164,7.46999979019165,6.710000038146973,7.099999904632568,3471300
6.599999904632568,7.0,6.519999980926514,6.769999980926514,1908300
6.619999885559082,6.679999828338623,6.329999923706055,6.599999904632568,2319200
6.889999866485596,7.139999866485596,6.71999979019165,6.739999771118164,2984900
6.900000095367432,7.0,6.554999828338623,6.829999923706055,4055300
7.480000019073486,7.53000020980835,6.769999980926514,6.960000038146973,4030300
7.679999828338623,8.029999732971191,7.40500020980835,7.679999828338623,4497300
7.900000095367432,8.0,7.611000061035156,7.789999961853027,2526700
7.900000095367432,8.149999618530273,7.730000019073486,8.010000228881836,2028000
8.100000381469727,8.260000228881836,7.75,7.920000076293945,2641900
